Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
BlockPro,starsvaloper13c0m64rj3uf945t59tpkjdl70jcthx90873752,0,4094738857019,4094738857019,5.00%,N,Y,,,N,over_32_cap,0.00%,
rektDAO,starsvaloper1ylh6ptn0yt7h6a5zfyuvra6wtynzuvnakl6mr7,82669820945,4053202667454,3970532846509,5.00%,N,Y,,,N,over_32_cap,0.26%,
Coinage x DAIC,starsvaloper18ux9f6y7x29hdpvs4w3uj8hrmn8rffgm9u52eu,96396130841,3895477385848,3799081255007,5.00%,N,Y,,,N,over_32_cap,0.31%,
Bloclick,starsvaloper1j74f2ef2p9ue7tz0jlcg6ejnjhp5evv0wyw0av,113242056624,3827207333701,3713965277077,5.00%,N,Y,,,N,over_32_cap,0.36%,
testovich,starsvaloper1tnx3z8ke9za65v32qxhu65mav2282jru8989a6,243953962235,3851021378431,3607067416196,5.00%,N,Y,,,N,over_32_cap,0.78%,
UNBONDING - Please REDELEGATE !,starsvaloper12j27sg08nccd22gdp55fl8exarwust33kqjph5,34939697893,3402475137239,3367535439346,5.00%,N,N,,,N,inactive,0.11%,
The Space Ape Society✨🔭🦍,starsvaloper1gp7s38a5a5f6urhpasvlmgzaqmvwcl3pglejmx,105443016910,3309495353755,3204052336845,5.00%,N,Y,,,N,over_32_cap,0.34%,
Sunsetting - please redelegate,starsvaloper1r4sevyvum9ppqlw75t6h0ex9j4j9dzydyuhsmz,207454456370,3244520185502,3037065729132,5.00%,N,N,,,N,inactive,0.66%,
Staketab,starsvaloper185dupqc8z7w374r6d5wgqm9cqlr485wz9jqqvq,92652591775,2943752369889,2851099778114,5.10%,N,Y,,,N,over_32_cap,0.30%,
Empower Validator ♻️ | 20% to plastic waste cleanups,starsvaloper1f4tj483qfrt3yemjdlx5e577h7e3r52ydyqd3s,182185567695,2982983718878,2800798151183,5.00%,N,N,,,N,inactive,0.58%,
DSRV - please undelegate from DSRV,starsvaloper1wlagucxdxvsmvj6330864x8q3vxz4x02edm8vx,90468860659,2779125044421,2688656183762,5.00%,N,N,,,N,inactive,0.29%,
EZ Staking,starsvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9wawyx37ju,284197007156,2916827482918,2632630475762,5.00%,N,N,,,N,inactive,0.91%,
Silver Surfer 🛡️,starsvaloper1kn0m9cq0y0xdcv4vm3g5hcelljwnnvu7xpw6tp,0,2564467565618,2564467565618,5.00%,N,Y,,,N,over_32_cap,0.00%,
Crosnest,starsvaloper1cpaslqxawslaadw7e6vmakkx8wu8z4408wxj0p,214005649727,2609126781708,2395121131981,5.00%,N,N,,,N,inactive,0.68%,
NacionCrypto - Parceros,starsvaloper1skc8aut895jvg4hdxx7q89sus5x63ede5dsla0,135079367825,2526539872161,2391460504336,5.00%,N,N,,,N,inactive,0.43%,
D-Stake,starsvaloper1tk057sckr9yf94a0ndn66ye8d9zgn860qmww8y,192480300119,2544575918213,2352095618094,5.00%,N,Y,,,N,over_32_cap,0.61%,
DAO DAO,starsvaloper1hq7ufg5hcxtwpyp5phuszs9wprm7dv6gqz0e4ywegde2y2q8uegqlzmyma,151613332016,2336265160981,2184651828965,5.00%,N,N,,,N,inactive,0.48%,
Alex (Bambarello) Validator,starsvaloper1pvxxlaq2mxef9xn2v3vpx3ynd48u4avdyvt2u2,78302358706,2199803815985,2121501457279,5.00%,N,Y,,,N,over_32_cap,0.25%,
White Marlin Staking,starsvaloper18wkkhsrsw7gwl3z9gn6e25ag3sn0crzp89el6n,666661914736,2775634898233,2108972983497,5.00%,N,N,,,N,inactive,2.12%,
Simply Staking: Deactivated,starsvaloper13agg47uffkehwqpvqeqp86aamjmkvmt4hyt9z7,194040108063,2296136632894,2102096524831,5.00%,N,N,,,N,inactive,0.62%,
strangelove,starsvaloper130mdu9a0etmeuw52qfxk73pn0ga6gawkux5rjn,298235278645,2376918267569,2078682988924,5.00%,N,N,,,N,inactive,0.95%,
Hathor Node,starsvaloper1qx6kgrla69wmz90tn379p4kaux5prdku4x5nd4,278269736973,2327487149008,2049217412035,5.00%,N,N,,,N,inactive,0.89%,
DO NOT DELEGATE,starsvaloper13htkxk8nw6qwhfdugllp8ldtgt5nm80xf679h5,0,1977025365565,1977025365565,5.00%,N,N,,,N,inactive,0.00%,
Shutting down. Please re-delegate by July 15th,starsvaloper15sr5ugya95q0ps9qet03ujsten8z05atamhcvy,302290779297,2188297767493,1886006988196,10.00%,N,N,,,N,inactive,0.96%,
Consensus One,starsvaloper1s679uyrt0uhljj8ws905hetwn87jqdz3n33klw,65823895163,1901644579677,1835820684514,5.00%,N,N,,,N,inactive,0.21%,
Crypto Plant,starsvaloper179luvthvww4t0cawrcsv3t7a8amr4n7ggsttau,52409546849,1726696752551,1674287205702,5.00%,N,Y,,,N,over_32_cap,0.17%,
Stakewolle.com |  Auto-compound,starsvaloper15cu52e36jth9gqr0muq755syvgyr96cr98a549,118857365220,1771678204983,1652820839763,5.00%,N,N,,,N,inactive,0.38%,
TheNop.io,starsvaloper1jhn0mats4dgy7x9lk4m30yfcx5mkkezuaarkv0,50849738908,1689413941975,1638564203067,5.00%,N,Y,,,N,over_32_cap,0.16%,
SHUTTING DOWN - PLEASE REDELEGATE,starsvaloper17z2ynnlm8evtjpzvsw3239w75474rc7a4du4l3,317264935548,1685734331176,1368469395628,5.00%,N,N,,,N,inactive,1.01%,
PLEASE REDELEGATE,starsvaloper129rf2cltczhapja80mt48lezt2vzvh6zuz0ve4,110122440740,1439645564113,1329523123373,5.00%,N,N,,,N,inactive,0.35%,
"[Sunsetting, please redelegate] Forbole",starsvaloper12k8za208e5kt0j34w6au6v8py6t6cat2sqjzvw,192792261708,1493470694104,1300678432396,5.00%,N,N,,,N,inactive,0.61%,
Interbloc,starsvaloper15004ysvmqnqzkvt7x6s4cd53flmmvgfvh9d75c,222740574207,1513686832701,1290946258494,5.00%,N,N,,,N,inactive,0.71%,
NFTSwitch.xyz | Delegate for $SOUL Claim Drop,starsvaloper1vpw942ek3ad8edrfyhyye6vd3zrwy88z3pwnuj,167211411448,1332253338059,1165041926611,5.00%,N,N,,,N,inactive,0.53%,
nysa.network,starsvaloper1vaj7mt7kcrdxvfcl2ye7c2qwuxxmj9a7w326hx,36187544248,1165164581749,1128977037501,5.00%,N,N,,,N,inactive,0.12%,
Chainflow,starsvaloper1uau0wsngp9rxampkfwg93ztkyju29e48hcgrxk,84853552064,1199994827470,1115141275406,7.00%,N,N,,,N,inactive,0.27%,
Astroquirks | Profit Sharing 🤑 💰,starsvaloper1kekv8xqg7aj628l8av4d95cm79y8lw3clph7u7,120729134747,1231988545211,1111259410464,5.00%,N,N,,,N,inactive,0.38%,
"needlecast | PLEASE REDELEGATE, SHUTTING DOWN",starsvaloper17dn5e2n6w60pzyxeq79apr05r6jzfw7w7d8xrj,90156899069,1185183639010,1095026739941,8.00%,N,N,,,N,inactive,0.29%,
Perfect Stake 🥩,starsvaloper1g5ggp7zqq6mec2fdz84q8pv6ykrf0lgtrc8w5q,87661206363,1142900493165,1055239286802,5.00%,N,Y,,,N,over_32_cap,0.28%,
