Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
🔥STAVR🔥,celestiavaloper1csc30u6mpe7fq0m468jh7d4afk83rmsujtafgh,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
YOUR_MONIKER_NAME,celestiavaloper1eygmfw2g57wz4eue5u9u5ja5e6935fwph6d629,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
LiveRaveN,celestiavaloper1m8683exjth8uswf8ulvux9df5xwul986ppcmnm,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
test,celestiavaloper1uat0d7024m89ln20f7mskx76wng8mgwqq5ccz2,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
owlstake,celestiavaloper1luq7nqyflh4zfgkhqp0ed54uqu205q8mnfyk5a,0,1000000,1000000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Artifact,celestiavaloper1k8t8ms0l4jsn3g35mltajxt8wa59k00v9wq735,0,647029,647029,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
jabbey,celestiavaloper1xwazl8ftks4gn00y5x3c47auquc62ssu374n2m,0,616094,616094,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
vega17,celestiavaloper1gvfzqhgqgk8u7l877vnnz6vmnnwwj7622grq0s,0,508069,508069,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
iCosmosDAO,celestiavaloper143lwrn72d44r80cvak3mty35asg57ay5pygdmx,0,240178,240178,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
InfStones,celestiavaloper1damrk07qmchr6g9xu4w7m4hr7actkwtv60t4m6,0,229427,229427,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Multiplex,celestiavaloper1qzjfrpp4tygdz7ptxj8j9p458ddlym88kp99fr,0,142828,142828,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
AVIAONE 🟢,celestiavaloper1e7jh5dt02ee5k6vrfls0ttuxyj9k0g5as4fxux,0,136223,136223,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
securesecrets,celestiavaloper12rausrkf9acjz03fw8rmqzaa64tln6ruzhk6y8,0,69199,69199,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
ian-test,celestiavaloper1vvl900jjjhqk5n50s2aaqyw4cf9wamk6k3uf6j,0,40213,40213,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
CC,celestiavaloper16exsjvmv5wvnhgu76jhdfs8yqdg0lkynphettt,0,29328,29328,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Deactivated,celestiavaloper1cgd8qkqgmwytfm0l78fujgxeusm5p0c8ckdvyu,0,26168,26168,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
cryptonodes,celestiavaloper1w8hktwz3fdxgfuxezlj3jseatfdttjr4pw0vkh,0,24151,24151,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
this_is_moniker,celestiavaloper18eym8mr6wjs7at6dvlswk45fsxfej2kur2wue9,0,21675,21675,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Deleted,celestiavaloper1m77eksxfz9q50qejnqf720sns7q0xtx8uzxnhs,0,20562,20562,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
