Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
SHUTTING DOWN,junovaloper170hk97tm6nhrygx463ec38n6q8z4h6sv8tugam,0,767331334,767331334,5.00%,N,N,,,N,inactive,0.00%,
Interop (shutting down Feb 28th 2024),junovaloper1u9xeaqdjz3kky2ymdhdsn0ra5uy9tc3e6685u6,0,697604000,697604000,8.00%,N,N,,,N,inactive,0.00%,
Antrix Validators,junovaloper15jzyvydxj7x94rxcmqzcd7x84zvk5sy0832kdk,0,588419338,588419338,5.00%,N,N,,,N,inactive,0.00%,
Agaram.ai,junovaloper1n6sqhcpypv9ln7f5x3mxleh4rdqr3vz5tymw9e,0,582049790,582049790,5.00%,N,N,,,N,inactive,0.00%,
The Expanse | Infinite Possibilities,junovaloper19cg7hegkp7z5gpv8xgm3y0wxkzzmw8knsc28rg,0,559405775,559405775,5.00%,N,N,,,N,inactive,0.00%,
SoloNation.io,junovaloper1jkfmt9tgkgsqy023a4e3p750ek8t2uxs4945yn,0,493549286,493549286,5.00%,N,N,,,N,inactive,0.00%,
Validavia,junovaloper1cj500uet7ssegwsmh24kt0hjw89ugez0q4wylf,0,483669613,483669613,5.00%,N,N,,,N,inactive,0.00%,
[Decommissioned. Please redelegate.] Forbole,junovaloper1pvwqfze548z95sdhun58trrvxhlhfrvky5ejtk,0,473043518,473043518,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
nysa.network,junovaloper1sfw4nl8fq9u3987vand6yjwdhvgw5phewpvg3l,0,432497966,432497966,7.00%,N,N,,,N,inactive,0.00%,
metil,junovaloper1x3g7eljx3yvg5gqt3hyf6km94r5j7gftfvcrh3,0,403488870,403488870,5.00%,N,N,,,N,inactive,0.00%,
Bi23 Labs,junovaloper1le9skfk7m6564ltcmjc4m62nevactpkdd5n4yk,0,390005998,390005998,5.00%,N,N,,,N,inactive,0.00%,
COSMØSTAKE,junovaloper1fsa7hy2qgq8xnfpnendmch3v8035529g3cwcms,0,383734136,383734136,5.00%,N,N,,,N,inactive,0.00%,
Blockdaemon,junovaloper1k0hmfxjj3thuc47057cxuhxneu8rmseuje72k5,0,381429509,381429509,7.00%,N,N,,,N,inactive,0.00%,
Wetez,junovaloper1s05va5d09xlq3et8mapsesqh6r5lqy7m6v038d,0,372867474,372867474,10.00%,N,N,,,N,inactive,0.00%,
nRide.com Validator,junovaloper176qmnrvnr5pmfret9l36xqpm87e4l3ww6mjwtv,0,365514689,365514689,5.00%,N,N,,,N,inactive,0.00%,
👋 79anvi 🍀,junovaloper10m832x3h3lv2d7t75hm26w04kly607nqqvkccp,0,361810898,361810898,5.00%,N,N,,,N,inactive,0.00%,
VALIDEXIS,junovaloper12x3cw57qhsplp4y2x7tuvq4mua9w4rggzv2afa,0,313978600,313978600,10.00%,N,N,,,N,inactive,0.00%,
DOUBLETOP,junovaloper1ew0fwm73fl4g237xhynj6dcts2dxgwdafkdrnv,0,285021253,285021253,7.00%,N,N,,,N,inactive,0.00%,
LuckyFriday.io,junovaloper1470qn8y9xy40ta3zdphn3t4tgnvhrenuql7rwt,0,280516163,280516163,5.00%,N,N,,,N,inactive,0.00%,
REDELEGATE,junovaloper1yrxgwd5sw0anscnmw07p049wnt0en533qx0722,0,278212543,278212543,5.00%,N,N,,,N,inactive,0.00%,
CLOSING - REDELGATE,junovaloper1q6d3d089hg59x6gcx92uumx70s5y5wad6yachx,0,274555456,274555456,9.89%,N,N,,,N,inactive,0.00%,
"Sr20de. Please, redelegate. Validator will be disabled on August 10th",junovaloper1aar0u2ta3x9waemz7d9ad0x228kv82a7uqgmfl,0,267389929,267389929,5.00%,N,N,,,N,inactive,0.00%,
Wave,junovaloper1ww5s8k6820cft2v75cdptesqz3kc27n333arp2,0,233365019,233365019,9.00%,N,N,,,N,inactive,0.00%,
Messi,junovaloper16467xlswtq874gj30lrwgae2jqfn64du24w7wx,0,211447473,211447473,5.00%,N,N,,,N,inactive,0.00%,
nixowedip,junovaloper13srvt078sl2f8vluvyrjd6wew800vdsnk6l8zk,0,197990223,197990223,5.00%,N,N,,,N,inactive,0.00%,
K-BLOCK,junovaloper1200yhj9ptjv78huj804z5lwz7kahhd458pmqdr,0,190668768,190668768,5.00%,N,N,,,N,inactive,0.00%,
Mr.K,junovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdgczfwv,0,164134544,164134544,5.00%,N,N,,,N,inactive,0.00%,
Redelegate please,junovaloper1n74zmyvm554yhspdtgpkv0rnedxc3e8neu2v55,0,161764781,161764781,5.00%,N,N,,,N,inactive,0.00%,
Undelegate | The Crypto Gateway,junovaloper1c3svv8kgq5w37r2ge0ux74dz8kpkrza7v8jg9w,0,158476426,158476426,5.00%,N,N,,,N,inactive,0.00%,
"This node will go down, please redelegate asap",junovaloper1qpnrhv3uuzkhgneurk203pxpdp7tzmur552qms,0,151550566,151550566,5.00%,N,N,,,N,inactive,0.00%,
carbonZERO🌲 | 30% TO DAO,junovaloper1xvm3d0k8gwuptdvcvy9udp0j9l9pm8dzwt65ut,0,150852575,150852575,5.00%,N,N,,,N,inactive,0.00%,
MAGELAN,junovaloper1q67q32lhwwup32cn35v2d9qf2jeh2n9s5z3w43,0,135550658,135550658,5.00%,N,N,,,N,inactive,0.00%,
Jupiter,junovaloper1d9qtem5hjk8y6qrq6jdcm2wgajqssuvd25ymz7,0,129772189,129772189,5.00%,N,N,,,N,inactive,0.00%,
Plurigrid,junovaloper184faqy958htcwzhgxqrpv0e3kcwhr3yqzqst0f,0,123407484,123407484,5.00%,N,N,,,N,inactive,0.00%,
securityDAO,junovaloper1n33nhm7fes7umlw58lld77pkgh7qlp8lhupe76,0,118702522,118702522,11.37%,N,N,,,N,"inactive, commission>10%",0.00%,
OWALLET,junovaloper1avqy4mqg3fexnkcg533qwzc93x4mycdek67wgy,0,110939610,110939610,5.00%,N,N,,,N,inactive,0.00%,
dForce,junovaloper1cc99d3xcukhedg4wcw53j7a9q68uza70jhqgfg,0,105907885,105907885,5.00%,N,N,,,N,inactive,0.00%,
Coef 120,junovaloper1kq9xehhmgl6yv850y8r273e2z5qtus30srxx83,0,102080994,102080994,5.00%,N,N,,,N,inactive,0.00%,
Albara,junovaloper14ym8eg2y2790ukngeqgsncmz5egta2h2h3weun,0,101999599,101999599,5.00%,N,N,,,N,inactive,0.00%,
SolidStake,junovaloper1pdaytfw658846at9tle2tgezgv9vj52vuc4tm0,0,98709943,98709943,5.00%,N,N,,,N,inactive,0.00%,
TR-3B ASTRA,junovaloper1av9s094qhy56egrrqxpdyzjcupde3v48y5nva5,0,95266066,95266066,5.00%,N,N,,,N,inactive,0.00%,
Station8,junovaloper15xl8lrtz65dm7yqtnpntmmv7asl0jqk82r4nae,0,94763701,94763701,5.00%,N,N,,,N,inactive,0.00%,
NodeStake,junovaloper1ktns465hmtp80t34s6tldvdyxs807e8faugymd,0,91994297,91994297,5.00%,N,N,,,N,inactive,0.00%,
Malder,junovaloper1jw8rl2t8g530yzwv6pn6xt5xcjkwfz8hzm5asq,0,73356902,73356902,5.00%,N,N,,,N,inactive,0.00%,
Valligator 🐊,junovaloper1dpvrxryu22vcdghpnfw90u4pevpgk9crrkgry4,0,65659974,65659974,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
StakeTartare,junovaloper1vqun68xz03pj63njyqse09rmzjwkdj84nagera,0,61980508,61980508,5.00%,N,N,,,N,inactive,0.00%,
DECOMMISSIONED,junovaloper1j3hyu6hfvup7scca9jah3r02glpdh7xemjhxd4,0,59027479,59027479,10.00%,N,N,,,N,inactive,0.00%,
VALIDARIOS,junovaloper1h53j7ayqlp6ld3njt5h3jleeus50lyle3rukqe,0,52886214,52886214,5.00%,N,N,,,N,inactive,0.00%,
Insight Finance,junovaloper1kkqy7vc58txjj67m2xg4q440rdmw4el2e6h8fr,0,51822036,51822036,5.00%,N,N,,,N,inactive,0.00%,
Validatrium.com,junovaloper1kefmunkqureju38j2s6jdjk5tvug6ewtz5ws6a,0,44821129,44821129,10.00%,N,N,,,N,inactive,0.00%,
LMECripto,junovaloper1skc8aut895jvg4hdxx7q89sus5x63edezqxz3r,0,39366085,39366085,5.00%,N,N,,,N,inactive,0.00%,
kytzu,junovaloper1wtv0kp6ydt03edd8kyr5arr4f3yc52vpa8t8p2,0,37810880,37810880,5.00%,N,N,,,N,inactive,0.00%,
SHUTDOWN NODE | REDELEGATE,junovaloper17rl2chwufuvaetwc0vqane04sr8luhzcf874r6,0,32184078,32184078,10.00%,N,N,,,N,inactive,0.00%,
Pati,junovaloper1a879gp98rqs2gqsqjnc8av7vgnmh94aywzpyhl,0,28997100,28997100,10.00%,N,N,,,N,inactive,0.00%,
redelegate_please,junovaloper1xc4ujgkk5ss765vdhregmndxzkgqhpfkayzv6g,0,28992298,28992298,5.00%,N,N,,,N,inactive,0.00%,
SeganJ,junovaloper1er9dwgh4lzfwvy3qde82vef3fafg0l07hhp5w0,0,28004422,28004422,5.00%,N,N,,,N,inactive,0.00%,
Please undelegate,junovaloper1hy0ghet66ckm6ejmnh8eaawqadf7gp22d2y3lf,0,26231885,26231885,5.00%,N,N,,,N,inactive,0.00%,
Dilay,junovaloper1wukvsnakslx4qupegw5n7fwavlzwgk7ajxgg2j,0,20013691,20013691,5.00%,N,N,,,N,inactive,0.00%,
Huginn,junovaloper124zdfuezwxhupszd2emylge6k9hdl0af32h7ze,0,19477309,19477309,5.00%,N,N,,,N,inactive,0.00%,
Stakefy,junovaloper1n4mcuz6eukfqtnc0zsvzgxut87xg3npyux9mpm,0,19091669,19091669,10.00%,N,N,,,N,inactive,0.00%,
NodeMgr,junovaloper1efrfyvlmr87aksdx4fhvnwm6h3cfemq0rg789p,0,16655365,16655365,5.00%,N,N,,,N,inactive,0.00%,
Juno Outreach DAO,junovaloper1pvuxgpct3n8pk4dk2vsvuz2y9tav62ug2c8n093dhzh5qqqe3w3qzgq2d7,0,15000000,15000000,5.00%,N,N,,,N,inactive,0.00%,
White Marlin Staking,junovaloper18wkkhsrsw7gwl3z9gn6e25ag3sn0crzp3g0zkl,0,14029443,14029443,5.00%,N,N,,,N,inactive,0.00%,
StarCluster,junovaloper19pv2aqe63c849j9hdnqhytrs9h8uukwqeynuat,0,11794192,11794192,10.00%,N,N,,,N,inactive,0.00%,
nodeworld,junovaloper1x4099qczhcsv8k67an9r952mcna68zey99ppyk,0,11340727,11340727,5.00%,N,N,,,N,inactive,0.00%,
Consensus-Guards,junovaloper1yvc0sefqy9f8t852r97mnetuk6u85hupqlul2p,0,11008906,11008906,10.00%,N,N,,,N,inactive,0.00%,
Pequod,junovaloper1pa5md4yuw07d32stnh0pfp2ndt84sczj3d4cjw,0,10998900,10998900,10.00%,N,N,,,N,inactive,0.00%,
ICEBREAKER,junovaloper1xxz3vnr4gvv3s6rzmeavstk39c00z2m5s02763,0,10577322,10577322,5.00%,N,N,,,N,inactive,0.00%,
