Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
BAT,evmosvaloper1ewy85dtectk68z6cnpt6vmkgsqwkwttgtpejzh,0,1.881E+17,1.881E+17,5.00%,N,N,,,N,inactive,0.00%,
Blockwave Labs,evmosvaloper1gwteu8vxjfale96smn7vgd06kwc22yt6qpjdc0,0,1E+17,1E+17,5.00%,N,N,,,N,inactive,0.00%,
evmos01.corehounds.com,evmosvaloper14cr7emyypxrf0mrwj3g4u8ly42xr6kc5x7lgm9,0,1E+17,1E+17,5.00%,N,N,,,N,inactive,0.00%,
Offline,evmosvaloper17m80vwsx8eveq78puqztz9xxvee4306spsa0xm,0,1E+17,1E+17,5.00%,N,N,,,N,inactive,0.00%,
PLEASE REDELEGATE ASAP,evmosvaloper1hygh3ferns6tnu0kg03aspc8yrlm6593rkru6c,0,92569762861491980,9.25698E+16,5.00%,N,N,,,N,inactive,0.00%,
evmos-node,evmosvaloper1fw7gy6t7r4mxhfydprnd68zalpjlfl47pfx89r,0,9951039241456129,9.95104E+15,5.00%,N,N,,,N,inactive,0.00%,
CLOSING REDELEGATE,evmosvaloper1ng8a20k4th6654ac0exq9fvq0pfrr3ruz2n09d,0,2E+15,2E+15,5.00%,N,N,,,N,inactive,0.00%,
JMNODE,evmosvaloper10dxxahpx052d4ehy64qlkfxr8znzkwphhm6tzd,0,1000000000000,1000000000000,5.00%,N,N,,,N,inactive,0.00%,
OracleGen,evmosvaloper13h6mnzt6ld8vzwdc2dtn69c8dltuhvypnkc7h2,0,1000000000000,1000000000000,5.00%,N,N,,,N,inactive,0.00%,
EvmosWhale222,evmosvaloper1jpgpzehzdtujedgmq3qd0cxf6vwteucd3xwpum,0,1000000000000,1000000000000,5.00%,N,N,,,N,inactive,0.00%,
deactivated,evmosvaloper1e4gkckvq6gkahyxw3cgj24dyg48jmqaccsf6cx,0,1000000000000,1000000000000,5.00%,N,N,,,N,inactive,0.00%,
Omnistake,evmosvaloper16phdzw429azscr0ey5gkts4py0sm9h3ah93d40,0,1000000000000,1000000000000,5.00%,N,N,,,N,inactive,0.00%,
Salvage,evmosvaloper16zn0p3e7l0mk9c0edquys9yt98g6l4ydmrhank,0,1000000000000,1000000000000,5.00%,N,N,,,N,inactive,0.00%,
