Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Baraka.Fund,haqqvaloper1xcj8wgmgjrujvzm6s4u7wjtqud9g8575m5tdaw,0,357946492129217236444,3.57946E+20,5.00%,N,N,,,N,inactive,0.00%,
Aurie,haqqvaloper1w5uz0efrd6r0dgd78vm3mnlk60rfue730ey4gq,0,3.36425E+20,3.36425E+20,10.00%,N,N,,,N,inactive,0.00%,
Khandyga,haqqvaloper1dxcewxnxx0000z82jrx3jr5kcj0ljxzyzq93rf,0,270467200505140760685,2.70467E+20,10.00%,N,N,,,N,inactive,0.00%,
Nodemonster,haqqvaloper1p05udkejvuck2ggc8kp08tccm6qya6spr4aqla,0,261549412798361346824,2.61549E+20,10.00%,N,N,,,N,inactive,0.00%,
SazakiMaeda,haqqvaloper1pvn6nhkltp0qdjaveyvg266djmfc5f0xxrzz2g,0,212473417164999737863,2.12473E+20,5.00%,N,N,,,N,inactive,0.00%,
Blockstake,haqqvaloper1rw89lqk7x4d7e5urrp0uz7t3vh37kag63xfkyf,0,207292725589285785344,2.07293E+20,10.00%,N,N,,,N,inactive,0.00%,
Stopped validator,haqqvaloper1thddxhtv6gglqljhwl09azk6y6al7rtdwnlll4,0,202268350152500000002,2.02268E+20,5.00%,N,N,,,N,inactive,0.00%,
non-delegate,haqqvaloper1v8zq30spw89xwv5jgzmajwmwgr0j7wyc28sm72,0,1.48987E+20,1.48987E+20,5.00%,N,N,,,N,inactive,0.00%,
Stakinginstitution,haqqvaloper1fx3t5s7qdx8kukc7dte823ue7pmk50xmu659ee,0,117475629933415771137,1.17476E+20,10.00%,N,N,,,N,inactive,0.00%,
disabled,haqqvaloper1x0fyxnnwv5fkekeuu8rjd8z3frqynh26fp9ush,0,1.12559E+20,1.12559E+20,8.00%,N,N,,,N,inactive,0.00%,
Falcon,haqqvaloper1eg4a0ucr4ep75te3vq4pjcf8lpw82ccu0cg9py,0,110081608563750843364,1.10082E+20,5.00%,N,N,,,N,inactive,0.00%,
Stakesphere.io,haqqvaloper1yxkxkhxm57tw2exq37h8wfe45s38zlujg5ng3k,0,108562632060462621771,1.08563E+20,10.00%,N,N,,,N,inactive,0.00%,
None,haqqvaloper1xsn2j75ua56zwgh3a8pqnsmchp80sgc58l2xwn,0,96420693890002737870,9.64207E+19,5.00%,N,N,,,N,inactive,0.00%,
Dexedrine,haqqvaloper1vxz7aufkv685l3wgdspgfp5wd83jje29yvn90c,0,8.19918E+19,8.19918E+19,5.00%,N,N,,,N,inactive,0.00%,
Halal Staking,haqqvaloper15usjx87zs6872dst83uu86ngn83lj9g36cdxsf,0,77873340558619961499,7.78733E+19,7.00%,N,N,,,N,inactive,0.00%,
dimasik,haqqvaloper1cy870ewyk84uq88y38mayujq4n6cxasmnd2r7w,0,61909491087753002227,6.19095E+19,9.00%,N,N,,,N,inactive,0.00%,
suryaone,haqqvaloper1qxt7awul3cyvgf2ku08k3n3nqn7lsqvsuzy5hz,0,51051208399999995445,5.10512E+19,5.00%,N,N,,,N,inactive,0.00%,
StakeLab.zone,haqqvaloper1fnc77q7gmvx7sw6xyyxu88ap2nfwg7m77cv5df,0,4.9995E+19,4.9995E+19,5.00%,N,N,,,N,inactive,0.00%,
Shutting down - Please redelegate,haqqvaloper1apzgelzzh068rwxkpq23zhnsz3way3nfndtqzl,0,46716213545947943810,4.67162E+19,5.00%,N,N,,,N,"inactive, name_excluded (redelegate)",0.00%,
Thestakingcompany,haqqvaloper14cppjj98425p5ehpqyzmgmat6vrptdfjsn7anw,0,4.38128E+19,4.38128E+19,10.00%,N,N,,,N,inactive,0.00%,
Niloki,haqqvaloper107wyg35t7qp9aru7rfx494p9858qhppune4038,0,42072889622703580000,4.20729E+19,5.00%,N,N,,,N,inactive,0.00%,
dnsarz,haqqvaloper1kk4j6t8gsd6t3x2lun8pgpa5hee2nw3x6udm8z,0,38493875732499840011,3.84939E+19,8.00%,N,N,,,N,inactive,0.00%,
Elektra,haqqvaloper1hz4ereq8mu0myzjgty3khenpqmsw4ytja2cwq8,0,25495898195001000006,2.54959E+19,5.00%,N,N,,,N,inactive,0.00%,
blxpro,haqqvaloper1e6wzw6dtht3yq9p04435p38w09h0vkx972pkgh,0,25207189595000262146,2.52072E+19,5.00%,N,N,,,N,inactive,0.00%,
Stakesphere,haqqvaloper1e25lq3d8s6efw7vnzr963xxpekzze9mvrptk5r,0,18629493790431788201,1.86295E+19,10.00%,N,N,,,N,inactive,0.00%,
val07,haqqvaloper1kha6ylsm0xhlfl3ugfpzr9zw4ccztdfnj8xee8,0,17039204200000000003,1.70392E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
DTeam,haqqvaloper1uz0evf7hj0206vq5ntu3thcdu0lxvjwdvrlr7l,0,16725999999999908902,1.6726E+19,5.00%,N,N,,,N,inactive,0.00%,
val06,haqqvaloper1r8xxrz778vlgnmv524xakrqtsf3nyrvzeyu45x,0,16203099999999985007,1.62031E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
val04,haqqvaloper165x9x0tf6yjta3st5g84yhu0v5np26kqpxw5de,0,14957169999999995559,1.49572E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
val05,haqqvaloper1a9ejnxsmhhj4r4qp8p8ugmw335r2vd53j7zurp,0,13277504199999999999,1.32775E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Testnode,haqqvaloper1dyq9zqjyx2rqw8hr0ur9e5zkkp0959g40cj3lf,0,12403719167981000007,1.24037E+19,10.00%,N,N,,,N,inactive,0.00%,
Indonode,haqqvaloper1hmfc7ezjxpsjprzetayr9ra8ufwgrxee7qhjpt,0,10970064125000000005,1.09701E+19,5.00%,N,N,,,N,inactive,0.00%,
val03,haqqvaloper1g37gqvjnu5m2jcu4umrdv6ggma65v8nw7jjut9,0,1.08396E+19,1.08396E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Gnom Validator,haqqvaloper19tkgz6fvpvqp5fse5tdf5mcd74vmrf8knctkzy,0,1.0009E+19,1.0009E+19,5.00%,N,N,,,N,inactive,0.00%,
NodeCtrl,haqqvaloper18um2dml6uezstnpya8kcd8sg0m4n5enpg339rv,0,8550834999999982221,8.55083E+18,5.00%,N,N,,,N,inactive,0.00%,
HakeemStaking,haqqvaloper1quhv0lqfaz7d0xfgx8tmg0kkxn5r8x3ggzcm74,0,6.9993E+18,6.9993E+18,10.00%,N,N,,,N,inactive,0.00%,
