Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Coinbase01,cosmosvaloper10sjr8xv2yr83agmzw7acf6xxqrw8e3q6wvh5ne,0,67393986485669,67393986485669,20.00%,Y,Y,0.998,0/10,N,"CEX, commission>10%, top_N_stake, gov<5/10 (fraction=0.000)",0.00%,
Upbit Staking,cosmosvaloper1x8efhljzvs52u5xa6m7crcwes7v9u0nlwdgw30,0,24175379040489,24175379040489,100.00%,Y,Y,0.999,0/10,N,"CEX, commission>10%, top_N_stake, gov<5/10 (fraction=0.000)",0.00%,
Kiln,cosmosvaloper15gyzcp2kas2yntv9k3p0zm4k8y6e89ecmkeqee,0,18185359308778,18185359308778,8.00%,N,Y,1,8/10,N,top_N_stake,0.00%,
Kraken01,cosmosvaloper1we6knm8qartmmh2r0qfpsz6pq0s7emv3e0meuw,0,14577312257252,14577312257252,10.00%,Y,Y,0.999,0/10,N,"CEX, top_N_stake, gov<5/10 (fraction=0.000)",0.00%,
Everstake,cosmosvaloper1tflk30mq5vgqjdly92kkhhq3raev2hnz6eete3,0,12912002414201,12912002414201,8.00%,N,Y,1,9/10,N,top_N_stake,0.00%,
[Shutting down] cosmostation please redelegate,cosmosvaloper1clpqr4nrk4khgkxj78fcwwh6dl3uw4epsluffn,0,10620415543616,10620415543616,5.00%,N,Y,,,N,"top_N_stake, name_excluded (cosmostation), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Blockdaemon,cosmosvaloper10nzaaeh2kq28t3nqsh5m8kmyv90vx7ym5mpakx,0,9653469685410,9653469685410,10.00%,N,Y,0.995,1/10,N,"top_N_stake, gov<5/10 (fraction=0.100)",0.00%,
Ledger by Chorus One,cosmosvaloper10wljxpl03053h9690apmyeakly3ylhejrucvtm,0,9348027936425,9348027936425,7.50%,N,Y,1,0/10,N,"top_N_stake, gov<5/10 (fraction=0.000)",0.00%,
DokiaCapital,cosmosvaloper14lultfckehtszvzw4ehu0apvsr77afvyju5zzy,0,8636881379423,8636881379423,15.00%,N,Y,1,3/10,N,"commission>10%, top_N_stake, gov<5/10 (fraction=0.300)",0.00%,
Binance Node,cosmosvaloper18ruzecmqj9pv8ac0gvkgryuc7u004te9rh7w5s,0,8438869261190,8438869261190,5.00%,Y,Y,1,0/10,N,"CEX, top_N_stake, gov<5/10 (fraction=0.000)",0.00%,
Allnodes,cosmosvaloper1n229vhepft6wnkt5tjpwmxdmcnfz55jv3vp77d,6420999,7957607082114,7957600661115,5.00%,N,Y,1,9/10,N,top_N_stake,0.00%,
Figment,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,0,7197342745574,7197342745574,9.00%,N,Y,0.997,0/10,N,"top_N_stake, gov<5/10 (fraction=0.000)",0.00%,
SG-1,cosmosvaloper196ax4vc0lwpxndu9dyhvca7jhxp70rmcvrj90c,0,6664799804695,6664799804695,5.00%,N,Y,0.993,2/10,N,"top_N_stake, gov<5/10 (fraction=0.200)",0.00%,
Bitwise Onchain Solutions,cosmosvaloper15urq2dtp9qce4fyc85m6upwm9xul3049e02707,0,6594902826230,6594902826230,7.50%,N,Y,1,0/10,N,"top_N_stake, gov<5/10 (fraction=0.000)",0.00%,
Keplr,cosmosvaloper1gf3dm2mvqhymts6ksrstlyuu2m8pw6dhfp9md2,198705041950,6089895846579,5891190804629,5.00%,N,Y,1,10/10,Y,force_included (PoA partner),7.14%,8.00%
CloudByte,cosmosvaloper1wvt5zugk97mrl5rm9c3m573f9gj03w2gyh8m5v,0,5668886164401,5668886164401,5.00%,N,Y,1,0/10,N,"top_N_stake, gov<5/10 (fraction=0.000)",0.00%,
🐠stake.fish,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0,0,5275231142261,5275231142261,5.00%,N,Y,1,10/10,Y,OK,0.00%,8.00%
Informal Systems,cosmosvaloper16k579jk6yt2cwmqx9dz5xvq9fug2tekvlu9qdv,223452229847,4531741281128,4308289051281,5.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),8.03%,
Nansen | Stake to Stack Points,cosmosvaloper1jlr62guqwrwkdt4m3y00zh2rrsamhjf9num5xr,0,4030684548405,4030684548405,5.00%,N,Y,0.999,10/10,Y,OK,0.00%,8.00%
P2P.org,cosmosvaloper132juzk0gdmwuxvx4phug7m3ymyatxlh9734g4w,0,3591685736200,3591685736200,8.00%,N,Y,0.998,1/10,N,gov<5/10 (fraction=0.100),0.00%,
GAME,cosmosvaloper1qaa9zej9a0ge3ugpx3pxyx602lxh3ztqgfnp42,222617413953,3495585952075,3272968538122,5.00%,N,Y,0.988,3/10,N,gov<5/10 (fraction=0.300),8.00%,
NO! Fee to 2025 💸 | melea.xyz,cosmosvaloper1zqgheeawp7cmqk27dgyctd80rd8ryhqs6la9wc,2846850,3261341361721,3261338514871,5.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
OKXEarn,cosmosvaloper19yy989ka5usws6gsd8vl94y7l6ssgdwsrnscjc,0,3239328451433,3239328451433,5.00%,Y,Y,1,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
Sikka,cosmosvaloper1ey69r37gfxvxg62sh4r0ktpuc46pzjrm873ae8,0,3220379696144,3220379696144,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Provalidator,cosmosvaloper1g48268mu5vfp4wk7dk89r0wdrakm9p5xk0q50k,169795778136,3064989341789,2895193563653,5.00%,N,Y,1,7/10,Y,OK,6.10%,6.09%
Imperator.co,cosmosvaloper1vvwtk805lxehwle9l4yudmq6mn0g32px9xtkhc,175609401551,2879223182894,2703613781343,5.00%,N,Y,1,2/10,Y,force_included (PoA partner),6.31%,5.69%
Swiss Staking,cosmosvaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2ztve7q,150545026175,2602873404980,2452328378805,5.00%,N,Y,0.999,6/10,Y,OK,5.41%,5.16%
Meria,cosmosvaloper1wrx0x9m9ykdhw9sg04v7uljme53wuj03aa5d4f,85161160823,2345530416911,2260369256088,10.00%,N,Y,1,10/10,Y,OK,3.06%,4.75%
PRO Delegators,cosmosvaloper18sqvyf4ss84qree7gndph5chmm82fglsqfylwn,127448469482,2308819134358,2181370664876,5.00%,N,Y,1,9/10,Y,OK,4.58%,4.59%
BouBouNode,cosmosvaloper1eh5mwu044gd5ntkkc2xgfg8247mgc56fz4sdg3,0,2124302190870,2124302190870,6.10%,N,Y,0.996,0/10,N,gov<5/10 (fraction=0.000),0.00%,
CoinoneNode,cosmosvaloper1te8nxpc2myjfrhaty0dnzdhs5ahdh5agzuym9v,0,2084545362430,2084545362430,10.00%,Y,Y,1,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
Stakecito Labs,cosmosvaloper1k2d9ed9vgfuk2m58a2d80q9u6qljkh4vfaqjfq,119668239809,2101360171107,1981691931298,5.00%,N,Y,1,10/10,Y,force_included (PoA partner),4.30%,4.17%
POSTHUMAN 🧬 StakeDrop,cosmosvaloper157v7tczs40axfgejp2m43kwuzqe0wsy0rv8puv,131427274223,2079343741388,1947916467165,5.00%,N,Y,1,8/10,Y,OK,4.72%,4.10%
Binance Staking,cosmosvaloper156gqf9837u7d4c4678yt3rl4ls9c5vuursrrzf,0,1893733905348,1893733905348,5.00%,Y,Y,1,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
Trust Nodes,cosmosvaloper1k6e7l0lz497l8njqjxpd3g4wlkdfwe93uqf03k,93777585617,1922046414494,1828268828877,10.00%,N,Y,1,5/10,Y,OK,3.37%,3.84%
iqlusion,cosmosvaloper1grgelyng2v6v3t8z87wu3sxgt9m5s03xfytvz7,0,1591523556225,1591523556225,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Factor,cosmosvaloper1rwh0cxa72d3yle3r4l8gd7vyphrmjy2kpe4x72,0,1371039684369,1371039684369,5.00%,N,Y,1,2/10,N,gov<5/10 (fraction=0.200),0.00%,
Citadel.one,cosmosvaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qxerarrl,96012890077,1434552784928,1338539894851,5.00%,N,Y,1,0/10,N,"name_excluded (citadel.one), gov<5/10 (fraction=0.000)",3.45%,
The_Cybernetics,cosmosvaloper18m9wncg0w74vusm4xu0mk6ha2lpdrqq7c9cjq3,49810646357,1361252241034,1311441594677,5.00%,N,Y,1,8/10,Y,OK,1.79%,2.76%
Lavender.Five Nodes 🐝,cosmosvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zfd832j,62102065888,1252299369169,1190197303281,5.00%,N,Y,1,4/10,Y,force_included (PoA partner),2.23%,2.50%
polkachu.com,cosmosvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pqeemx8,90752275919,1229530042352,1138777766433,5.00%,N,Y,1,10/10,Y,force_included (PoA partner),3.26%,2.39%
NodeStake,cosmosvaloper19f0w9svr905fhefusyx4z8sf83j6et0g9l5yhl,91273139712,1166875927623,1075602787911,5.00%,N,Y,1,10/10,Y,OK,3.28%,2.26%
Ubik Capital,cosmosvaloper1q6d3d089hg59x6gcx92uumx70s5y5wadklue8s,52876664100,1112324147750,1059447483650,5.00%,N,Y,1,5/10,Y,OK,1.90%,2.23%
StakeLab.zone,cosmosvaloper1gpx52r9h3zeul45amvcy2pysgvcwddxrgx6cnv,0,1050899596088,1050899596088,5.00%,N,Y,0.973,0/10,N,gov<5/10 (fraction=0.000),0.00%,
HighStakes.ch | Daily Airdrops,cosmosvaloper1yh089p0cre4nhpdqw35uzde5amg3qzexkeggdn,60663245287,1094919217074,1034255971787,5.00%,N,Y,1,10/10,Y,OK,2.18%,2.17%
🐱biglazycat.com,cosmosvaloper160794m2vw5yu2dvmsw8lcjh33ur26myjxurm4n,0,1007301750953,1007301750953,5.00%,N,Y,0.996,4/10,N,gov<5/10 (fraction=0.400),0.00%,
PRYZM | StakeDrop,cosmosvaloper1hmd535f69t3x262m6s9wc6jd0dmel2zevhyuhm,6055610,998580871078,998574815468,20.00%,N,Y,1,0/10,N,"commission>10%, gov<5/10 (fraction=0.000)",0.00%,
Twinstake,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,966500402784,966500402784,8.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
BlockHunters 🎯,cosmosvaloper1symf474wnypes2d3mecllqk6l26rwz8mfjqdus,0,959847283202,959847283202,5.00%,N,Y,0.989,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Coinbase02,cosmosvaloper1gqem6t55xrjc8nqf7y8jyp9xzgnm60zu007nrl,0,948813709933,948813709933,8.00%,Y,Y,1,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
Stakely.io,cosmosvaloper16yupepagywvlk7uhpfchtwa0stu5f8cyhh54f2,65950408870,989086575003,923136166133,5.00%,N,Y,1,6/10,Y,OK,2.37%,1.94%
ECO Stake 🌱 | REStake.app,cosmosvaloper1a37ze3yrr2y9nn98l6frhjskmufvd40cpyd0gq,35618786216,945038851134,909420064918,5.00%,N,Y,1,8/10,Y,OK,1.28%,1.91%
Interstellar 🍸,cosmosvaloper1nz3c4q40j8jyvg2hcljkwhe69872mnllf7v9xh,39792862729,901977397079,862184534350,5.00%,N,Y,1,8/10,Y,OK,1.43%,1.81%
CEX.IO Validator,cosmosvaloper1yw5s259jkcg0jzmh7sce29uk0lqqw2ump7578p,0,846410719709,846410719709,5.00%,Y,Y,1,1/10,N,"CEX, gov<5/10 (fraction=0.100)",0.00%,
Enigma,cosmosvaloper1gah0q9gqypnr7ufzg0dcda3k6v8qp4ceddn8fs,55376081708,892041421384,836665339676,5.00%,N,Y,0.993,8/10,Y,OK,1.99%,1.76%
CroutonDigital,cosmosvaloper1nlfrwx5t3mm3cuqqkvjv6jv24m7s2z5utzfe8s,30891103763,859564204723,828673100960,5.00%,N,Y,0.997,9/10,Y,OK,1.11%,1.74%
Quasar 🤖🧬🧠,cosmosvaloper14yncgrhz5t0j6p9yfm0eht65ltter2kqwkn6dc,32836068540,851306348073,818470279533,5.00%,N,Y,1,5/10,Y,OK,1.18%,1.72%
Stix,cosmosvaloper140jk9zk6sqzu2z3em2qjctcyzgysppvy5ttcp8,0,815334454742,815334454742,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Golden Ratio Staking,cosmosvaloper1nuhls0wyf8slhmuasha5pz0u89jrf9nnugq8ak,35367653050,849432916823,814065263773,5.00%,N,Y,1,6/10,Y,OK,1.27%,1.71%
Node Guardians,cosmosvaloper1jst8q8flpn94u9uvkpae8mrkk3a5pjhxx529z2,34505699148,847367735548,812862036400,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),1.24%,
DKCMC,cosmosvaloper144xwxcrlntp4wjadhrylzc6p3vdzscyedn70nu,0,800425217943,800425217943,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Stake Shark,cosmosvaloper1hjadhj9nqzpye2vkmkz4thahhd0z8dh3udhq74,0,796339098277,796339098277,10.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
MANTRA,cosmosvaloper103agss48504gkk3la5xcg5kxplaf6ttnuv234h,0,796122897836,796122897836,10.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
cosmosrescue,cosmosvaloper1hkqejlyrj9h8knms9hwvrnp9xhqvjqlseh06vq,38401503893,833689408506,795287904613,5.00%,N,Y,0.995,10/10,Y,OK,1.38%,1.67%
🛡️Bunkerstake.io,cosmosvaloper1fs0vl7jem78pmhladkludtkun3cgkrwkt8czur,35897057983,796015683740,760118625757,10.00%,N,Y,1,10/10,Y,OK,1.29%,1.60%
Silk Nodes,cosmosvaloper1aewyh4gtvayx6v7w592jdfylawk4rsu9tfvfgm,0,729526743773,729526743773,5.00%,N,Y,1,10/10,Y,OK,0.00%,1.53%
Colossus,cosmosvaloper18s3k8dt73e28rraqk70u9xwtv9wlav83n5mqjx,0,701060182003,701060182003,10.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Simply Staking,cosmosvaloper124maqmcqv8tquy764ktz7cu0gxnzfw54n3vww8,0,624858035024,624858035024,10.00%,N,Y,1,4/10,N,gov<5/10 (fraction=0.400),0.00%,
Crosnest,cosmosvaloper1fsg635n5vgc7jazz9sx5725wnc3xqgr7awxaag,0,616584641692,616584641692,5.00%,N,Y,1,10/10,Y,OK,0.00%,1.30%
TaxiStake,cosmosvaloper199mlc7fr6ll5t54w7tts7f4s0cvnqgc59nmuxf,0,608174416857,608174416857,10.00%,N,Y,1,9/10,Y,OK,0.00%,1.28%
WeStaking,cosmosvaloper1ptyzewnns2kn37ewtmv6ppsvhdnmeapvtfc9y5,2000000,597321844378,597319844378,5.00%,N,Y,0.998,3/10,N,gov<5/10 (fraction=0.300),0.00%,
Chiter in Cosmos ⚛,cosmosvaloper140kq2fts8ed9m73a6dch7sgdap6hnp2p95f92k,0,586761922189,586761922189,5.00%,N,Y,1,10/10,Y,OK,0.00%,1.23%
0base.vc,cosmosvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q46fe2xk,29775079098,605388473327,575613394229,5.00%,N,Y,1,9/10,Y,OK,1.07%,1.21%
Gate Earn,cosmosvaloper1zk49r55txl9a7nttjcsqjrg5lus8hckkhgzez7,0,569119566077,569119566077,5.00%,N,Y,0.998,0/6,N,gov<5/10 (fraction=0.000),0.00%,
Stakin by The Tie,cosmosvaloper1fhr7e04ct0zslmkzqt9smakg3sxrdve6ulclj2,0,542007089435,542007089435,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
Cryptostake.com 🇨🇭🇺🇦,cosmosvaloper1rxvkwfw3467nxgs6r7yav6cnygkjzkkc2defr6,0,523506946197,523506946197,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
VoidStake,cosmosvaloper1ww9dg7fgy6d3l89exlx9wsl86ycrnjp448ry75,0,521798468108,521798468108,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
01node,cosmosvaloper17mggn4znyeyg25wd7498qxl7r2jhgue8u4qjcq,0,510976051396,510976051396,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
stake.systems | autocompound,cosmosvaloper1ualhu3fjgg77g485gmyswkq3w0dp7gys6qzwrv,0,495657531538,495657531538,5.00%,N,Y,1,8/10,N,over_32_cap,0.00%,
stakezone,cosmosvaloper1lcwxu50rvvgf9v6jy6q5mrzyhlszwtjxhtscmp,0,470717434271,470717434271,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Moonlet,cosmosvaloper1yfnaup5wa3vdzx3wx9auhvzl85saqj37tqxqnu,0,446504150756,446504150756,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
w3coins,cosmosvaloper15w6ra6m68c63t0sv2hzmkngwr9t88e23r8vtg5,0,435660766020,435660766020,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
IcyCRO 🧊,cosmosvaloper1ukpah0340rx7k3x2njnavwyjv6pfpvn632df9q,0,432424056700,432424056700,5.00%,N,Y,1,5/10,N,over_32_cap,0.00%,
InfStones,cosmosvaloper1sd4tl9aljmmezzudugs7zlaya7pg2895ws8tfs,0,432090367208,432090367208,10.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Solva (CryptoCrew),cosmosvaloper14qazscc80zgzx3m0m0aa30ths0p9hg8vdglqrc,0,416251664606,416251664606,5.00%,N,Y,1,10/10,Y,force_included (PoA partner),0.00%,0.88%
"Coinbase Custody - Shutting down, delegate to coinbase01/02",cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,410709540985,410709540985,20.00%,Y,N,,,N,"inactive, CEX, commission>10%, name_excluded (shutting down), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Oldcat,cosmosvaloper1m73mgwn3cm2e8x9a9axa0kw8nqz8a492ms63vn,0,406633380356,406633380356,5.00%,N,Y,0.978,10/10,N,over_32_cap,0.00%,
🇨🇭 Vortex.live 🟢,cosmosvaloper1gxju9ky3hwxvqqagrl3dxtl49kjpxq6wlqe6m5,0,403701852732,403701852732,10.00%,N,Y,1,6/10,N,over_32_cap,0.00%,
Vitwit (Previously Witval),cosmosvaloper1ddle9tczl87gsvmeva3c48nenyng4n56nghmjk,0,377326525112,377326525112,5.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Stakewolle.com |100% Insurance,cosmosvaloper1gf4wlkutql95j7wwsxz490s6fahlvk2s9xpwax,0,368759707189,368759707189,5.00%,N,Y,0.996,4/10,N,gov<5/10 (fraction=0.400),0.00%,
FreshSTAKING,cosmosvaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjkfg0gh,0,362379786037,362379786037,5.00%,N,Y,0.998,7/10,N,over_32_cap,0.00%,
Nodeify,cosmosvaloper16s96n9k9zztdgjy8q4qcxp4hn7ww98qkrka4zk,0,361712261690,361712261690,5.00%,N,Y,1,5/10,N,over_32_cap,0.00%,
EZ Staking,cosmosvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9waw7sxzwx,0,338961706703,338961706703,5.00%,N,Y,0.999,1/10,N,gov<5/10 (fraction=0.100),0.00%,
Stir,cosmosvaloper1d0aup392g3enru7eash83sedqclaxvp7fzh6gk,0,335026891221,335026891221,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
TB Club | Autocompound through REStake,cosmosvaloper1v69lzl909kje64k8vae24uytpxcnpxgullz2dx,0,332221460051,332221460051,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Smart Stake,cosmosvaloper18extdhzzl5c8tr6453e5hzaj3exrdlea90fj3y,39792862729,368360548313,328567685584,10.00%,N,Y,1,10/10,N,over_32_cap,1.43%,
zero_commission_validator,cosmosvaloper1heqdazsaugqh9l8pv3rwqt93e2fsz92xfpjhgj,0,325190679124,325190679124,50.00%,N,Y,1,2/10,N,"commission>10%, gov<5/10 (fraction=0.200)",0.00%,
GATA HUB,cosmosvaloper10unx6s0cdqntvrumd5hs07rgd5ytcztqh8etw6,0,317362748570,317362748570,5.00%,N,Y,1,7/10,N,over_32_cap,0.00%,
Binary Builders,cosmosvaloper1e4vye322gkjx8n85jgcclnc7nvdvu82axnr5ll,0,315815601722,315815601722,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Republic,cosmosvaloper14upntdx8lf0f49t987mj99zksxnluanvu6x4lu,0,312088534527,312088534527,5.00%,N,Y,0.999,2/10,N,gov<5/10 (fraction=0.200),0.00%,
Bro_n_Bro 100% Slash-protected,cosmosvaloper106yp7zw35wftheyyv9f9pe69t8rteumjrx52jg,0,304223401820,304223401820,5.00%,N,Y,0.998,10/10,N,over_32_cap,0.00%,
Onbloc Node,cosmosvaloper10jzj3jjd3frna0ay08sh4zu4fpy957s49jkk7m,0,289945027383,289945027383,9.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
TTT VN,cosmosvaloper13ql36flc4cdjhx08hke5vpr4dyv03aafnmvtnc,0,286796477930,286796477930,10.00%,N,Y,1,4/10,N,gov<5/10 (fraction=0.400),0.00%,
Stake&Relax 🦥,cosmosvaloper16qnr6snzq49l6grkyu39lzchnfv3ajfdvejx55,0,276750817453,276750817453,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
🐹 Quokka Stake,cosmosvaloper1xqz9pemz5e5zycaa89kys5aw6m8rhgsvw4328e,0,276144959910,276144959910,5.00%,N,Y,0.999,10/10,N,over_32_cap,0.00%,
node101,cosmosvaloper1lrzxwu4dmy8030waevcpft7rpxjjz26cpzvumd,0,273178469227,273178469227,6.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
Tessellated,cosmosvaloper1fun809ksxh87nzf88yashp9ynjz6xkscrtvzvw,0,261551177141,261551177141,10.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Huginn,cosmosvaloper1am8wmhwta4swx8f4quvffu7hqw48aujwypp0ew,0,256999516627,256999516627,10.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
KalpaTech,cosmosvaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetgucudztfe,0,255619968587,255619968587,10.00%,N,Y,1,6/10,N,over_32_cap,0.00%,
Coinage x DAIC,cosmosvaloper140e7u946a2nqqkvcnjpjm83d0ynsqem8dnp684,0,253394848928,253394848928,5.00%,N,Y,1,7/10,N,over_32_cap,0.00%,
Blockpower,cosmosvaloper1rpgtz9pskr5geavkjz02caqmeep7cwwpv73axj,0,248550610204,248550610204,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
blockscape,cosmosvaloper13x77yexvf6qexfjg9czp6jhpv7vpjdwwkyhe4p,0,240587184299,240587184299,5.00%,N,Y,0.995,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Sygnum Validators,cosmosvaloper1jx7uhnrg8pylqydtxwykc288mzh24866emytpa,0,238244819772,238244819772,10.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
CrowdControl,cosmosvaloper1x3mkgqpshvpq87d33ndsleu7gd7w47dl4ve0yy,0,238083845599,238083845599,5.00%,N,Y,1,6/10,N,over_32_cap,0.00%,
Staking Facilities,cosmosvaloper1x88j7vp2xnw3zec8ur3g4waxycyz7m0mahdv3p,0,220222506772,220222506772,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Citizen Web3,cosmosvaloper1e859xaue4k2jzqw20cv6l7p3tmc378pc3k8g2u,0,218984948531,218984948531,10.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
Stakeflow,cosmosvaloper1wdrypwex63geqswmcy5qynv4w3z3dyef2qmyna,0,213690216458,213690216458,10.00%,N,Y,0.999,8/10,N,over_32_cap,0.00%,
Cosmic Validator | 100% Uptime & Auto-compound,cosmosvaloper1de7qx00pz2j6gn9k88ntxxylelkazfk3g8fgh9,0,210165500645,210165500645,10.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Forbole,cosmosvaloper14kn0kk33szpwus9nh8n87fjel8djx0y070ymmj,0,205126345536,205126345536,9.50%,N,Y,0.991,1/10,N,gov<5/10 (fraction=0.100),0.00%,
Cosmos Spaces,cosmosvaloper13p5ckpmc9g2v8ez5qsxs00wadqvcc7q0qheh26,0,203812646151,203812646151,10.00%,N,Y,1,2/10,N,gov<5/10 (fraction=0.200),0.00%,
S16 Research Ventures,cosmosvaloper1uhnsxv6m83jj3328mhrql7yax3nge5svrv6t6c,0,200280180635,200280180635,10.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Blocks United | blocksunited.com,cosmosvaloper1jmykcq8gylmy5tgqtel4xj4q62fdt49sl584xd,0,199753982707,199753982707,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DSRV,cosmosvaloper1wlagucxdxvsmvj6330864x8q3vxz4x02rmvmsu,0,196928123584,196928123584,10.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Atlas Staking (Auto-compound rewards with REStake),cosmosvaloper12dm2v5yk62k3em0lu7g5ddzrymy832r6vn46j3,0,189101547303,189101547303,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
MultiChain ventures,cosmosvaloper1vf44d85es37hwl9f4h9gv0e064m0lla60j9luj,0,186027849157,186027849157,10.00%,N,Y,0.978,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Finality,cosmosvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wxxp9gd,0,158160983882,158160983882,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
EthicalNode (new),cosmosvaloper1vyg0fjqxkgwz70vnkzz9y6z3t64grxr3jd69tl,0,154416651054,154416651054,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
IRISNET,cosmosvaloper1ssm0d433seakyak8kcf93yefhknjleeds4y3em,0,151781669576,151781669576,9.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
ZKV,cosmosvaloper1v5y0tg0jllvxf5c3afml8s3awue0ymju89frut,0,146460612922,146460612922,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Easy 2 Stake,cosmosvaloper1e0plfg475phrsvrlzw8gwppeva0zk5yg9fgg8c,0,143773050347,143773050347,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Expedition,cosmosvaloper1nkkdef4flw8s3jxnmdyqnr7rwgfpw2kv9lx0ug,0,142495861871,142495861871,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
HLab,cosmosvaloper1ulawrs2d3ajw083a9u6nxsyg5j93kdu6pudrag,0,137519772784,137519772784,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
[SHUTTING DOWN ON 28TH MAY 2026],cosmosvaloper1nesedjyngslkvgg8jxy6nuy6r4g6ty0fdk3yky,36175329749,161363973604,125188643855,5.00%,N,N,,,N,"inactive, name_excluded (shutting down), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",1.30%,
HashKey Cloud,cosmosvaloper1cgh5ksjwy2sd407lyre4l3uj2fdrqhpkzp06e6,0,119579450852,119579450852,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
